word,count
用頭,3
遮住,3
war,3
孩童,3
沒聲音,3
避難,3
天滅,3
同類,3
極權,3
完票,3
Beng,3
神功,3
先見,3
星爺,3
變去,3
俄語,3
寫字,3
幾篇,3
傷情,3
爛歌,3
除夕,3
很經,3
電視播,3
以現,3
回大陸,3
殺害,3
北破,3
中介,3
還愛你為,3
法國來,3
不熟,3
student,3
愛而,3
越南人,3
大笑,3
三口,3
周邊,3
遲早,3
作歌,3
老話,3
post,3
爽快,3
特來,3
按鍵聲,3
寫會,3
弦樂,3
周杰倫超,3
樂手,3
我媽問,3
玩家,3
打著,3
推給,3
拉大,3
而將,3
重饒,3
重擊,3
Lebron,3
王道,3
界限,3
Rita,3
Liu,3
果報,3
無畏,3
八個,3
小便宜,3
十元,3
試者,3
人命,3
給錢,3
爭取,3
分家,3
家產,3
應得,3
哪能,3
心念,3
我小若,3
樂生,3
蒼殤,3
殘響,3
個小時,3
喜愛這些,3
之後讓,3
人感,3
覺心,3
變寧靜,3
歌喉,3
美美,3
是講,3
請用,3
小尊,3
冬眠,3
戰意,3
施慧果,3
止付,3
玫瑰花,3
往常,3
不予,3
置評,3
多小時,3
貿易,3
琴房,3
現在會,3
兩邊,3
董到,3
地板,3
一昧,3
隨了,3
仔寫,3
truth,3
紅錢,3
吼叫,3
林北,3
爆料,3
我天,3
激怒,3
嘖嘖嘖,3
好諷,3
MY,3
贊同,3
美哭,3
輿論,3
若干年,3
影后,3
前瞻性,3
孤燈,3
下集,3
水泥,3
2055,3
杰倫要,3
仲聽緊,3
狂野,3
好命,3
五秒,3
出處,3
搬家,3
情竇,3
初開,3
周杰倫輕,3
輕放,3
嘈雜,3
手提,3
不顯,3
主是,3
nao,3
銀幕,3
超甜,3
何度,3
黏在,3
input,3
烏梅,3
感用,3
秤桿,3
限量,3
清理,3
無法否,3
沉船,3
導的,3
切換,3
掌管,3
畏懼睜大,3
完紐,3
零食,3
護士,3
當導師,3
這十幾年,3
歡黃俊郎,3
周杰倫去,3
Mile,3
滿正,3
不會累,3
編曲超,3
跌破,3
喜兒,3
hi0888,3
裡最,3
進擊,3
膽識,3
嚴肅,3
帕拉,3
梅拉,3
兩口,3
不會輸,3
最歡,3
二度,3
tried,3
team,3
斯文,3
挾帶,3
Wet,3
沉入,3
海面,3
好動,3
練歌,3
欣怡,3
仙草,3
原汁,3
裝備,3
afraid,3
男角,3
戒掉,3
賭博,3
June,3
變心,3
乳頭,3
童子,3
制要,3
KEY,3
林宜融,3
宜融,3
要化,3
車手,3
開越,3
From,3
完玖壹,3
駕照,3
women,3
during,3
speed,3
超愛他,3
這首覺,3
開著車,3
下山,3
Benz,3
青龍,3
白語,3
吳佩雯,3
吳益,3
魯蛋,3
魔神,3
上司,3
美語,3
西北,3
靠邊,3
枕頭,3
挽救,3
xxxx,3
這嗎,3
tank,3
媽還,3
Support,3
9000,3
真愛,3
就膩,3
看清楚,3
這個點,3
給華語,3
並不孤單,3
為夢想,3
而戰,3
節也,3
Room19,3
鬼王,3
Official,3
Video,3
細聽,3
感染,3
登入,3
farther,3
覬覦,3
戰士臂,3
深沈,3
farfartherfartherfar,3
殺案,3
頭套,3
tone,3
傑式,3
敬意,3
學畫畫,3
機為,3
談個,3
戀愛吧,3
但媽,3
包寫,3
東寫,3
寫媽媽,3
讀書媽,3
媽織給,3
收著,3
節到,3
送人,3
直笛,3
出走,3
perfect,3
373,3
假面,3
一絲絲,3
妻小,3
幼子,3
傑出,3
大能,3
歸來,3
oyu,3
nde,3
blossom,3
兔年,3
石原,3
這組合,3
voice,3
破千,3
沒品,3
我夢見,3
公子,3
可言,3
國寶級,3
完費玉清,3
佳人,3
如懸崖,3
city,3
era,3
silence,3
occur,3
Had,3
Hadn,3
playing,3
lotus,3
white,3
Looking,3
begun,3
memory,3
葡萄牙,3
身在,3
中醫,3
ox,3
一堂,3
著名,3
符貼,3
cam,3
普來,3
再美,3
生化,3
放魔物,3
調色,3
喊數,3
網快,3
遊山,3
玩水,3
生怕,3
NC,3
萬萬,3
皇家,3
丫丫,3
犯法,3
最愛還,3
every,3
姓周,3
聽曲風,3
Que,3
Hai,3
Yong,3
few,3
words,3
write,3
華裔,3
成年人,3
南美,3
看賴,3
奶酥,3
太傷,3
改賣,3
歌用,3
岸邊,3
妻女,3
愛遲,3
別急,3
經愛過,3
更生,3
沒到,3
退化,3
唱回,3
娘娘,3
娜娜,3
蠟筆,3
路途,3
宮崎駿,3
謙虛,3
僅次,3
我始,3
lmao,3
親的,3
定會,3
來問,3
轉移,3
有朝一日,3
leaves,3
tree,3
picture,3
flower,3
hearty,3
wet,3
stun,3
postcard,3
original,3
differencex,3
heartqu,3
passed,3
branches,3
cooled,3
香膏,3
已經夠,3
下着雨,3
點來,3
出唱片,3
專輯給,3
自欺欺人,3
異國戀,3
小週,3
來簽,3
媽啊,3
組成,3
天女,3
二次,3
已出,3
發熱,3
JH,3
比昆凌,3
侯佩宸,3
別騙,3
墜落,3
瞭時間,3
不能不,3
嘿嘿嘿,3
沒放,3
論文,3
Song,3
煮化,3
崔老師,3
Cha,3
新穎,3
朱雅瓊,3
救藥,3
瑞莎,3
GOOD,3
恰恰,3
我忘記,3
焦點,3
聽紅,3
莉雅,3
超愛這種,3
我氣,3
chai,3
翡翠,3
我花開,3
天香陣,3
透長,3
上命運,3
全配,3
不知所措,3
數兆,3
裡是,3
郭展,3
Koay,3
lahan,3
jiwaku,3
terluka,3
tiada,3
hilang,3
kecantikan,3
tinggalkan,3
keseorangan,3
demi,3
menjalani,3
kehidupan,3
hanya,3
共和,3
國憲法,3
耶一個,3
中方,3
樂迷,3
貪得,3
相助,3
女老師,3
顏智,3
楊斐雯,3
時還,3
靈堂,3
tenderness,3
Withered,3
chrysanthemum,3
carpeting,3
ground,3
intestines,3
severing,3
lied,3
north,3
disturbed,3
quietness,3
Palace,3
slender,3
silouetted,3
Inseverable,3
reflection,3
entire,3
極樂,3
milet,3
仔歌,3
他連,3
電商,3
不無聊,3
hey,3
傳出,3
核酸,3
JOLin,3
變革,3
董什麼,3
碧血,3
狂殺,3
inner,3
chatting,3
Devil,3
Future,3
leading,3
Show,3
串燒,3
聲林,3
病院,3
病情,3
狗血,3
瞬息,3
雜毛,3
blog,3
紅橙黃,3
靛紫,3
比心,3
注重,3
呼叫,3
看有,3
年青人,3
雙全,3
防疫,3
死別,3
哪部,3
later,3
詩情,3
朋有,3
我幸,3
窯燒,3
何故,3
今世,3
夜裡,3
周傑倫好,3
會出,3
aMEI,3
冒險,3
不太悶,3
實習,3
那怕,3
舉世無雙,3
心情愉快,3
褲外,3
爆笑,3
XP,3
降低,3
連這種,3
這並,3
芭旁,3
優樂美,3
倫小學,3
相隔,3
一吹,3
月餅,3
周興,3
搞不清楚,3
認真地,3
做不了,3
高超,3
更大,3
傑倫太強,3
無論過,3
仍會,3
遲鈍,3
子龍,3
無雙作,3
兼職,3
浴火,3
四世,3
真三國,3
抗議,3
沒電,3
dimensions,3
這首實,3
點出,3
風裡,3
侯要,3
大大方方,3
當事人,3
所作,3
腦補,3
拼在一起,3
這年,3
當戶,3
節簽,3
Not,3
多生,3
然後看,3
雙方,3
倫天氣,3
飛來,3
發微博,3
小周,3
場面,3
涵羅志祥,3
很火,3
剪掉,3
我祝,3
即刻,3
查覈,3
要查,3
醫護,3
太白,3
叱吒風,3
astB,3
木吉他,3
糖尿病,3
NamoAmitabha88,3
修正,3
tfboys,3
素人,3
挖洞,3
暈船,3
x2,3
吉伊結,3
成冰,3
這種關,3
以後別,3
有家,3
村長,3
小妹,3
腰果,3
老八記,3
兩根蔥,3
贊讓,3
魔傑,3
很熱血,3
打遊戲,3
動滴,3
BOSS,3
黑歷史,3
次觀,3
這女主,3
天星,3
依林,3
會播,3
氣告訴,3
氣我,3
最後把,3
昆凌是,3
客人,3
或作,3
下同,3
如經,3
若口裡,3
口裡,3
本乎,3
因著信,3
以弗所,3
應許,3
死後且,3
並與罪,3
膽怯,3
燒著,3
主基督,3
這首動,3
dj,3
Pagani,3
拉進,3
許凱琳,3
千變,3
像素,3
女皇,3
4k,3
水蛇,3
山神,3
韓國歌,3
面孔,3
科普,3
那套,3
death,3
一千多,3
課好,3
海島,3
很傻,3
數學,3
提愛,3
給跪,3
天鬱悶,3
體悟,3
Gong,3
called,3
sea,3
早會,3
拘束,3
玩耍,3
那棟,3
望去,3
2053,3
新郎,3
一題,3
battle,3
帶獎,3
慢一點,3
可愛呀,3
檢修,3
申報,3
優點,3
簡嵩,3
教過,3
周慧敏,3
顧好,3
記憶力,3
良人,3
去不成,3
院聖,3
本能,3
關卡,3
不會管,3
筋骨,3
發育,3
憂慮,3
意淫,3
其人,3
打不過,3
絕學,3
精氣,3
凡夫,3
理會,3
感人肺腑,3
了後悔,3
還旋轉,3
王羲之,3
神情,3
真真,3
無愧,3
倫蘭亭,3
胸罩,3
小提琴家,3
觀眾們,3
Bra,3
作風,3
描繪出,3
衷心祝福,3
音樂好,3
食人族,3
風沙牆,3
這親,3
燕仔,3
躲屋,3
寒寫,3
講伊,3
李不多,3
咱行,3
同條,3
行去,3
漂浪,3
發芽,3
樹有,3
阮有,3
等乎,3
咱攏,3
花蕊,3
展翅,3
田有,3
親像燕,3
仔怕,3
講乎,3
阮聽,3
楊瑞,3
代唱,3
銷售量,3
柔情,3
附上,3
經上,3
乘坐,3
爆冷,3
大熊,3
呱吉,3
參雜,3
身而過,3
周杰倫牆,3
角迎,3
千年一遇,3
精進,3
只活,3
stand,3
me2,3
還是給,3
bear,3
北極,3
fire,3
女鬼,3
父愛,3
慈悲心,3
打下,3
逼迫,3
北裝,3
地球村,3
看開,3
肚子痛,3
要害,3
兩支,3
自嘲,3
問要,3
女音,3
兩三個,3
有責,3
金融,3
佛經,3
chan,3
時是,3
給它,3
而活,3
control,3
傑倫風,3
眼花,3
出面,3
這該,3
電鰻,3
fuck,3
nba,3
冒泡,3
autotone,3
琴殤,3
Fu,3
空想,3
我會永遠,3
資身,3
蔡同學,3
情形,3
goodbye,3
pain,3
miao,3
知曉,3
會傑倫,3
律法,3
黑神話,3
去死吧,3
胡太后,3
還大,3
飛輪,3
二角,3
當是,3
疤痕,3
萬分,3
文革,3
幸能,3
鋼琴版,3
風來,3
數天,3
歌舞,3
傑倫發,3
Rocker,3
Pick,3
樣子會,3
彈錯,3
會以,3
吵搖滾,3
手在彈,3
腳有點,3
單手給,3
加幾個,3
變鄉,3
村風味,3
笨到,3
也罷,3
淺白,3
再補,3
就換,3
校外,3
還幫,3
uf,3
OuO,3
舞風,3
卡頓,3
我愛死,3
啥關,3
哥還,3
真要,3
溫暖吐氣,3
緣太婉,3
轉雨,3
劃啊劃,3
失聲,3
修成,3
天海,3
賴琳恩,3
jojo,3
祥和,3
老實講,3
滿不錯,3
醫生彈,3
哭久,3
較紅,3
閃現,3
照耀,3
閉着,3
Landy,3
Yen,3
很差,3
公路,3
蕪湖,3
257248,3
稱號,3
容積率,3
綠帽,3
兩聲,3
還沒破千萬,3
whatever,3
歡羅志祥,3
比羅志祥,3
一籌,3
full,3
那輛,3
瘋子,3
行像,3
香柏,3
牢裡,3
單子,3
專注力,3
可告,3
這美,3
認真覺,3
唉呀,3
這號,3
阿滴,3
不削,3
搶眼,3
FBC,3
不識,3
那根,3
話講,3
有淚,3
煙硝,3
逆著風,3
年後看,3
二十七日,3
表明,3
告非,3
鼻屎,3
鼻要,3
主耶穌,3
那人,3
泄漏,3
沒騙,3
翁立友,3
洩漏,3
天魔,3
箱子,3
Tu,3
迷走,3
加倍,3
率會,3
較帥,3
查查,3
今次,3
Darren,3
2700,3
MONSTER,3
階梯,3
走走,3
費都給,3
紅線,3
繳罰,3
愛愛愛誰該,3
拆開,3
眼皮跳,3
講我壞,3
以後和好,3
愛愛愛騙,3
氣話,3
不會放,3
一人治,3
稿費,3
下海,3
你北,3
滿有,3
金色,3
小王子,3
查理,3
恐嚇,3
羞辱,3
只顧,3
屁西,3
背判,3
西女,3
food,3
panda,3
即能,3
豐足,3
多念誦,3
親友念誦,3
改惡,3
向善,3
加持,3
文殊,3
彌勒,3
開示,3
梵音,3
梭哈,3
和睦,3
真言,3
女童,3
人愛,3
起丘,3
太后,3
okay,3
妮妮,3
皆空,3
唱邊,3
Also,3
Want,3
youxi,3
自卑,3
move,3
onto,3
Jiang,3
accompanying,3
愛不釋,3
絲襪,3
陌路,3
我漸,3
節又回,3
幼年,3
節還,3
素素,3
hhh,3
賣肉,3
singing,3
新難,3
變音,3
莫扎特,3
火神,3
Tchaikovsky,3
不會變,3
xDD,3
版面,3
match,3
自答,3
job,3
大淫婦,3
birds,3
大衛的詩,3
Cow,3
十八代,3
吐槽,3
業績,3
女配角,3
小蝦,3
右下,3
彈出,3
老頭子,3
所擁,3
每看,3
小碗,3
ccx,3
戲有關,3
劇力,3
點點哥,3
frog,3
鋼管,3
張景嵐,3
上過,3
法爾加,3
現飄,3
carry,3
陣頭,3
不缺,3
賺取,3
油咧,3
油落,3
航海王,3
欠扁,3
正點,3
專集,3
戴帽子,3
聽音樂,3
溫嵐唱,3
莫允雯,3
死光,3
隆隆,3
科尼賽,3
SLR,3
Ferrari,3
下一節,3
琴鍵車,3
善變,3
著威脅,3
鼻尖,3
身形,3
壓縮,3
很愛的,3
面對面,3
電到,3
HeyGirl,3
浩角,3
有佳麗,3
贊助,3
ns,3
ngg,3
pergi,3
bisa,3
Maybe,3
choose,3
harus,3
dengan,3
快完了,3
體態,3
能破,3
uY,3
活潑,3
POP,3
耶用,3
message,3
Even,3
mianqian,3
qishi,3
toward,3
光照,3
zhou,3
哥德,3
歐陽,3
glamour,3
fashion,3
Double,3
編曲人,3
eating,3
dim,3
next,3
door,3
funny,3
please,3
舉行,3
水乳交融,3
開前,3
相愛卻,3
劉宇寧,3
接上,3
我姓,3
愛玩,3
李幸,3
扣分,3
shei,3
sao,3
Yuan,3
拉赫,3
ohOh,3
彈過,3
有夢想,3
梁赫,3
爛人,3
很平,3
抱緊,3
wearing,3
bro,3
幹杯,3
三秒,3
肌肉男,3
外國妹,3
賦新詞,3
裝憂鬱,3
樂趣,3
佩瑄,3
帕加尼,3
叫陽,3
Henry,3
iTunes,3
第四遍,3
古羅馬,3
覆去,3
錯亂,3
響板,3
將心,3
16y,3
三嬸,3
順順利利,3
畫在,3
深造,3
ngk,3
魯天,3
蘇州,3
風曲風,3
古色古香,3
落黃沙獨,3
著花晨,3
酒問,3
手古剎,3
高禪定,3
呼嘯笛聲,3
哪座,3
橋遠遠,3
我門,3
古鎮,3
B4,3
北風高,3
瘟疫,3
大紀元,3
浮躁,3
平沙,3
舟車,3
Cliffs,3
完有種,3
masih,3
ketika,3
permukaan,3
meminum,3
gambar,3
bersamamu,3
ngle,3
ncu,3
盧本偉,3
嘴動,3
動動動,3
我學會,3
錯錯,3
氣給,3
音樂將,3
勳別,3
論傑,3
入鏡,3
面微風,3
等楓,3
沒時間,3
掃射,3
酒空,3
膽子,3
卓別,3
順嘛,3
手環,3
Mermaid,3
waves,3
mermaid,3
spark,3
海豚,3
三樓,3
遺傳,3
很愛聽,3
總喜歡,3
全佳,3
CH308,3
CH333,3
CH311,3
良相,3
福田,3
愚生,3
公理,3
面淚,3
首波,3
兒彈,3
中游,3
金師,3
隨便彈,3
出心,3
成溫婉,3
愛一層,3
剝開,3
著眼,3
sup,3
好戰,3
勝戰勝,3
賦夠,3
控兵線,3
交閃現,3
蓋倫,3
也轉,3
盲僧,3
生魚,3
片擊,3
收頭擊,3
legends,3
該化,3
信子,3
不信子,3
來合,3
dondurmas,3
Jeremy,3
親愛的別,3
認性,3
韓轎子,3
店長,3
ishu,3
虧狂,3
噗嚕,3
直走,3
絕技,3
懸念,3
買灣,3
略略,3
略布嚕,3
咕嚕勒勒勒,3
萬一看,3
See,3
Bigger,3
iGoodbye,3
iq,3
遠學校,3
彈著琴,3
尋着,3
尋著,3
康詩庭,3
放學別,3
h2,3
轉貼,3
找過,3
呆然,3
之夜,3
火火,3
白晝,3
BiBiPiano,3
周杰倫冷,3
山雨,3
欲來,3
九霄,3
雲外,3
ChouKo,3
KobeKobe,3
防如鐵胄,3
別無分號,3
開越熱,3
涼快,3
曼巴,3
惡名,3
昭彰,3
我清,3
裝我,3
這戲,3
那時期,2
念念不忘,2
這新,2
不化妝,2
學良,2
賬號,2
1314,2
舊識,2
心歡,2
講甚麼,2
最後幾天,2
RNB,2
hotel,2
seafood,2
顛覆,2
幾快,2
想戀,2
蔡宗翰,2
而當,2
愛錯,2
進大,2
狂刷,2
自做自受,2
啟來,2
活人,2
老樣子,2
充值,2
開起,2
改變華語,2
繞心間,2
婚筵,2
哈利,2
路亞,2
將榮耀,2
蒙恩,2
潔白,2
麻衣,2
吩咐,2
為耶穌,2
作見證,2
這多,2
人多,2
火滅,2
烈火,2
安非他命,2
大舅,2
育權,2
幹過,2
露奶,2
還沒退,2
影象,2
貝殼,2
車站,2
嘉中,2
每回,2
李拜,2
蔬菜,2
素菜,2
休養,2
霓們,2
宮主,2
玉女,2
屠夫,2
起家,2
市集,2
乙級,2
天然,2
金金,2
忍嘉,2
出嫁,2
這年頭,2
伙房,2
各行,2
大德,2
苦瓜,2
強強,2
不多不少,2
仍為,2
津津,2
樂道,2
那應,2
然後還,2
極高,2
詞作,2
口語,2
滿溢,2
茅廬,2
創華語,2
用字,2
精細,2
泥沼,2
第十,2
空膠,2
我爽,2
修佛,2
現再,2
說神,2
這曲調,2
怎能不,2
尤物,2
2300,2
公與,2
三味,2
丸子,2
地勤,2
遠東,2
興隆,2
學員,2
發大財,2
滿載,2
聚焦,2
美貌,2
妖精,2
許當時,2
女星,2
發行個,2
方濟,2
灣的國,2
人影,2
逢甲,2
北車,2
流光,2
新紀元,2
踏入,2
精神支柱,2
媽會,2
敢唱,2
神顏,2
抓走,2
一個屬,2
成正比,2
平均,2
就此,2
為傑,2
來時,2
前十名,2
可想而知,2
湧進,2
咖都播,2
記得親,2
已不屬,2
愛放,2
愛原,2
非傑,2
Jennie,2
很省,2
夭版,2
Bruno,2
Mars,2
管別,2
頭號,2
然後來,2
氣制,2
誠篇,2
非否,2
吳宥,2
成著,2
出錯,2
老三,2
多大,2
歌母,2
來者,2
查詢,2
沈團,2
主義太徹底,2
俱樂部,2
聽爛,2
從剛,2
杰倫太強,2
如夢,2
初醒,2
我帥,2
填什麼,2
姓名,2
tbb,2
牧童,2
聽什麼,2
自知,2
表演者,2
會大,2
董來,2
黑怕,2
排列,2
電力,2
手抄,2
瞧瞧,2
人懷,2
然後閉,2
暴走,2
x3,2
然後將,2
晶瑩,2
默劇,2
六嘆,2
最後悔,2
十八年,2
阿嬤好,2
中平,2
Instagram,2
西遊,2
違合感,2
還挺帥,2
七老八十,2
撥來,2
越紅,2
多方面,2
倫太帥,2
傑倫愛,2
結果現,2
會問,2
事來,2
劫匪,2
拍到,2
有雙,2
搶劫犯,2
暈倒,2
女強,2
名符,2
太青澀,2
分割,2
多無奈,2
愛暫,2
friendI,2
然後到,2
回憶馬,2
仲有,2
食之無味,2
又棄,2
方交新,2
當所謂,2
兩千,2
星晴作,2
CH,2
十方,2
KYV,2
看錯,2
杰倫給,2
完阿斷,2
油蔥,2
太順,2
idol,2
bless,2
面世,2
結了,2
對愛情,2
倍率,2
放飛,2
反恐,2
適配,2
不知所云,2
大巴,2
lip,2
聖地,2
巡禮,2
刻進,2
DNA,2
有活,2
頭還,2
拂過,2
臉龐,2
學友哥,2
下葬,2
你將,2
原生,2
載著陽光,2
二十八,2
不相上下,2
上大學,2
2031,2
街尾,2
往上走,2
極了,2
點我,2
藥是,2
死罪,2
何廣智,2
x1,2
非典,2
年後回,2
同學邊,2
當你有,2
很美麗,2
千萬觀,2
音樂為,2
限期,2
舉爪,2
失戀來,2
bianRiding,2
along,2
falls,2
nie,2
zhuangForming,2
shape,2
following,2
chouEating,2
sigh,2
Carrying,2
bright,2
feiButterflies,2
tianFlowers,2
blooming,2
xiangA,2
xiangTrying,2
ranTo,2
guide,2
fair,2
tianTo,2
peacefully,2
hoping,2
耦合,2
xianThe,2
看視頻,2
狂新聞,2
晴來,2
別亂,2
晚晴,2
165,2
體重,2
各取所需,2
Cheng,2
edge,2
form,2
mouthful,2
fallen,2
niCarrying,2
guangAs,2
carrying,2
sunny,2
feiButterfly,2
comfortably,2
tianSky,2
covered,2
xiangEach,2
smelling,2
xiangTry,2
letting,2
setting,2
hover,2
Dai,2
ranLeading,2
circling,2
Yin,2
tianStart,2
xianIt,2
certainly,2
市政府,2
這特麼,2
杰倫當,2
天內,2
還不完,2
在車,2
歸類,2
私自,2
GOAT,2
特別練,2
Oakley,2
mumble,2
舒適,2
濃烈,2
版稅,2
GYJ,2
XCQ,2
佛朗,2
黑袍,2
去理,2
清爽,2
入魂,2
索菲亞敬,2
冷宮,2
頓時紅,2
原子,2
lofi,2
簡單講,2
過場,2
苞米,2
地別,2
點唱,2
地好,2
那棵,2
krayzie,2
木耳,2
周杰倫詞,2
人生道路,2
timeless,2
paper,2
超愛這歌,2
福州,2
這不比,2
好絕,2
思思,2
右臉,2
不免,2
Soul,2
自未來,2
完善,2
太潮,2
生活化,2
傑倫靈魂,2
來華語,2
周杰倫翻,2
對家,2
能創,2
三觀,2
發掘,2
蔡哥,2
大變,2
頓悟,2
wife,2
覺得會,2
菜花,2
零用,2
三百多,2
出一張,2
美嘉,2
性侵犯,2
板凳,2
看熱鬧,2
心會痛,2
磁場,2
分道,2
揚鑣,2
買下,2
球隊,2
娘炮,2
藝人們,2
打哈欠,2
Metoo,2
Hall,2
怪胎,2
周杰倫算,2
勝利組,2
義氣,2
佔位,2
有三個,2
阿貓,2
阿狗,2
爽感,2
法院,2
自爆,2
省得,2
投進,2
很聰明,2
難怪後來,2
幸虧,2
操弄,2
一介,2
175,2
會重,2
Too,2
性騷,2
康康要,2
獲勝,2
EY,2
大S,2
愛讓,2
還埋,2
志同道合,2
圖來,2
豬隊友,2
太火,2
籃球隊,2
水管,2
先行,2
根本性,2
家庭幸福,2
提告,2
服周,2
得裡面,2
很巧,2
罰球,2
朝拜,2
康康哥,2
傑倫別,2
締造,2
無故,2
現給,2
選錯,2
傑倫比,2
黑澀,2
己經,2
之島,2
奏過,2
該還,2
我欣賞,2
二零零一年,2
過不去,2
適不,2
法去,2
婷婷,2
常伴,2
chord,2
懂音樂,2
但曲,2
張震,2
徐懷鈺,2
許茹芸,2
火爆,2
獨角戲,2
空靈,2
鄭中基,2
杜德偉,2
容祖兒,2
心凌,2
張棟,2
周杰倫裡,2
夏洛,2
身型,2
消夜,2
綠繡眼,2
秀出,2
猛到,2
詞絕,2
發自內,2
杜甫,2
半生,2
極有,2
玩法,2
張敬軒,2
hk,2
紛亂,2
干戈,2
這給,2
人選,2
撥接,2
時節,2
然後是,2
再後面,2
相若,2
歡間,2
十天,2
周才,2
還問,2
七十,2
裡我,2
尊照,2
活死人,2
債主,2
丁兒,2
古厝,2
當臨演,2
橋蓋,2
桃色,2
以後估計,2
考到,2
晃眼,2
一頂,2
愛最愛的,2
所言,2
隨即,2
巴掌,2
痛恨,2
那當然,2
林院,2
診所,2
期以,2
在當,2
林醫生,2
發火,2
別家,2
醫診,2
勢力,2
埋伏,2
得逞,2
當這件,2
看著辦,2
總說,2
投給,2
逼死,2
區域,2
權威,2
玩吧,2
心戲,2
猜到,2
苦悶,2
難當,2
力威,2
更會,2
永遠滴,2
揚起,2
經國,2
當時候,2
完老,2
中應,2
頭皮,2
發麻,2
一剎,2
遺漏,2
高唱,2
天青,2
228,2
湯圓,2
蛋蛋,2
宋仲基,2
看白,2
迷迷糊糊,2
媽難,2
聖索菲亞大,2
拜占庭,2
整段,2
熱帶,2
雨林,2
我勒個,2
異鄉,2
好怪,2
再會,2
解壓,2
光良,2
李聖傑,2
蝦米,2
不作,2
蒐集,2
不全是,2
有觸,2
十四五,2
姥姥家,2
錄音機,2
帶播,2
身一人,2
我求學,2
處世之道,2
很多很多年,2
盪在,2
他前,2
國慶,2
精羅,2
很認,2
民意,2
提議,2
腦袋裡,2
kebab,2
找不着,2
我操,2
農神廟,2
攝影棚,2
busy,2
daily,2
Then,2
early,2
sudden,2
burgers,2
actually,2
Yet,2
smiles,2
breathtaking,2
三大,2
這間,2
媽耶,2
跟間,2
但神,2
關節,2
經當,2
不搖,2
碰觸,2
rnb,2
一等一,2
我時,2
那家,2
器材,2
拿不出,2
太土,2
傑沉,2
唱錯,2
好頂,2
outdated,2
亂亂,2
王無諸,2
這閩,2
Pop,2
烈日,2
素養,2
很遠,2
毀棄,2
曾婷妮,2
超炸,2
哥真,2
夾來,2
饒舌圈,2
認此,2
紅燒,2
大一點,2
獨特風格,2
創立,2
唱快,2
數字,2
太特別,2
尼采,2
二一,2
熊仔,2
最後那句,2
多才,2
小動作,2
gem,2
四張,2
胖胖的,2
展出,2
繼無人,2
董領,2
特媽,2
推測,2
list,2
127,2
最多人,2
第二季,2
小刀,2
戲謔,2
艾妹,2
之首,2
破十萬,2
哈韓,2
ACID,2
JAZZ,2
艾怡,2
有少,2
傑倫開,2
習生,2
招架,2
中型,2
風到,2
魔羯,2
亮晶晶,2
專科,2
情結,2
午飯,2
南山,2
水器,2
QAQQQQ,2
Zhe,2
tuo,2
Jing,2
beng,2
Songs,2
Thanh,2
Ca,2
Ben,2
759,2
Duy,2
Cu,2
野風,2
429,2
入眠,2
會到,2
小胖,2
面周,2
萬萬歲,2
過我,2
然後放,2
有播,2
這記,2
天祈禱,2
薰衣草,2
著放,2
片場,2
烈烈,2
董剛,2
魔般,2
貪妄,2
Tenet,2
配器,2
快逃,2
南路,2
再接,2
的餅,2
紀念館,2
第四天,2
觸及,2
過程會,2
搜歌,2
力道,2
唱國語,2
語都,2
情未了,2
越好,2
歌學,2
媽牛,2
天知道,2
時腦,2
尾曲,2
墨水,2
畫作,2
again,2
3k,2
新來,2
回時光,2
能贏,2
國小聽,2
就衝,2
對此,2
迷周,2
二零零零年,2
時才,2
情傷,2
無法言語,2
哪條,2
發郵件,2
很絕,2
連這個,2
放火,2
開始入,2
真能,2
海口,2
逆轉,2
痛還,2
小黃,2
將是,2
看漢,2
莫拉,2
失學,2
輕微,2
櫥窗,2
底氣,2
中經典,2
量化,2
蘇美爾,2
financial,2
terrorist,2
act,2
NAV,2
mutual,2
funds,2
pro,2
angel,2
Street,2
news,2
US,2
markets,2
印良品,2
礙在,2
每晚,2
佛母,2
還什麼,2
許周,2
巧遇,2
無可撼動,2
音樂治,2
牽過,2
而愛上,2
改為,2
Code,2
Hammurabi,2
天主教,2
譯為,2
哈慕辣,2
比倫,2
第六代,2
國王漢,2
美術,2
前在網,2
辛酉,2
丙申,2
乙未,2
智者,2
湖邊,2
陪過,2
誓約,2
未央,2
證周,2
生了,2
酷炫,2
課間,2
男女生,2
週四,2
劇曲,2
1754,2
完廣告,2
挺帥,2
嘉南,2
然後變,2
風頭,2
起源,2
老靈魂,2
5am,2
課來,2
BC,2
記得國,2
不清不楚,2
之動,2
漢謨,2
兌現,2
就播,2
會考,2
前所未有,2
感周,2
歌細,2
記在,2
中國出,2
千萬年,2
惡補,2
老師教,2
愛爛,2
極具,2
之星,2
不可或缺,2
悠久,2
現代化,2
試彈,2
可說,2
太煩,2
這波,2
男同,2
興致,2
player,2
林鬱婷,2
裡出現,2
害得,2
傑倫爸,2
葵制,2
沒質,2
小薰,2
我度,2
化則,2
翁湘姿,2
超讓,2
phah,2
莫閣,2
在數,2
福祉,2
記不記,2
連前,2
營銷,2
外教,2
機子,2
屋子,2
絕緣體,2
辣椒,2
整場,2
循環播,2
不歸路,2
他學,2
管樂,2
發票,2
奏凱,2
很愛他,2
音室,2
周杰倫帶,2
誤以,2
絕了絕,2
混蛋,2
霸丸,2
1O,2
包裝成,2
幹麻,2
